ETF,start_date,end_date,duration,event,start_drawdown_depth,roll_vol_21,roll_mean_21
QQQ,2021-11-22,2021-12-27,23,1,0.011609034160728978,0.00733689830421337,0.003104290173392806
QQQ,2021-12-28,2023-12-13,493,1,0.0046347296632658136,0.016136819386217683,0.0013113788040418695
QQQ,2023-12-14,2023-12-15,1,1,0.0008668404899198341,0.006158293916912694,0.002181135984167929
QQQ,2023-12-20,2023-12-26,3,1,0.014859750911708733,0.006968716229210596,0.0015756238837005795
QQQ,2023-12-28,2024-01-18,13,1,0.0004861133008106643,0.007055803278068479,0.002629058802614268
QQQ,2024-01-26,2024-01-29,1,1,0.005957629177027037,0.008899220604272715,0.0015004706469800306
QQQ,2024-01-30,2024-02-02,3,1,0.006656522595384374,0.009278706978930134,0.0015939073613372807
QQQ,2024-02-05,2024-02-07,2,1,0.0013054192903352451,0.00960769070710273,0.0037168018473885934
QQQ,2024-02-12,2024-02-22,7,1,0.0039125681576851696,0.009234859416284517,0.002931274599287743
QQQ,2024-02-23,2024-02-29,4,1,0.0029447127293663303,0.011315043126937346,0.0012090269250628592
QQQ,2024-03-04,2024-03-21,13,1,0.0035680676181607373,0.010237856098458835,0.0024356489933567583
QQQ,2024-03-25,2024-05-15,36,1,0.003629298054400567,0.009561674919971319,0.0009250760917521028
QQQ,2024-05-16,2024-05-20,2,1,0.0020314164265434593,0.010720235827028296,0.002836866544182454
QQQ,2024-05-22,2024-05-24,2,1,0.00019758471372898772,0.008659693479755887,0.003314415421330792
QQQ,2024-05-29,2024-06-05,5,1,0.007048247807729347,0.00860982511271779,0.002537958074637551
QQQ,2024-06-06,2024-06-10,2,1,0.00034518216945728856,0.006918930440119249,0.0024297193342124193
QQQ,2024-06-20,2024-07-02,8,1,0.007707874610756116,0.00733172979309999,0.002702114716957734
QQQ,2024-07-11,2024-11-06,83,1,0.021930112251635533,0.008802638333005064,0.0027739552182015972
QQQ,2024-11-11,2024-12-02,14,1,0.0005836330622655409,0.011293901659256153,0.001936803418985317
QQQ,2024-12-05,2024-12-06,1,1,0.0027713060059350383,0.010007363257474668,0.002780853821880063
QQQ,2024-12-09,2024-12-11,2,1,0.007787476889272065,0.008153722049335897,0.0008127373097783887
QQQ,2024-12-12,2024-12-13,1,1,0.006453840418471516,0.009149914154376214,0.0012452838115807347
QQQ,2024-12-17,2025-02-14,39,1,0.004403884847396428,0.00735504618287291,0.0036207802707568853
QQQ,2025-02-20,2025-06-24,85,1,0.004244510528245698,0.01025125964375554,0.0011147158822664214
QQQ,2025-07-01,2025-07-03,2,1,0.008429326500110943,0.007825887159691692,0.0025446324596380848
QQQ,2025-07-07,2025-07-09,2,1,0.00753288077013942,0.008182069049158879,0.002103401064991145
QQQ,2025-07-10,2025-07-15,3,1,0.0014381239409970502,0.007830171116166906,0.002224007249057871
QQQ,2025-07-18,2025-07-21,1,1,0.0009612365115678607,0.006069833434182655,0.0028651028997206227
QQQ,2025-07-22,2025-07-24,2,1,0.005175821567338454,0.006117945096609403,0.0030671822995411665
QQQ,2025-07-29,2025-08-07,7,1,0.001548851414103282,0.004966027185685563,0.0016370521428921841
QQQ,2025-08-11,2025-08-12,1,1,0.0029588631489427413,0.007729330376625119,0.001576101987592136
QQQ,2025-08-14,2025-09-09,17,1,0.0007753521412967118,0.008104426961944607,0.00189298689250002
QQQ,2025-09-16,2025-09-18,2,1,0.0008451865688337147,0.007163829923590877,0.0011280482743737381
QQQ,2025-09-23,2025-10-01,6,1,0.006642286502388998,0.005846277476474872,0.0021903462661618986
QQQ,2025-10-03,2025-10-06,1,1,0.00420970619420567,0.0044236052784672785,0.00231449627218986
QQQ,2025-10-07,2025-10-08,1,1,0.005265629590874828,0.004835620819668368,0.002118999706290095
QQQ,2025-10-09,2025-10-20,7,1,0.0012103265544168307,0.005285817996019958,0.002453817077703067
QQQ,2025-10-21,2025-10-24,3,1,0.0002614574712686766,0.010908344043340224,0.0007204351976881411
QQQ,2025-10-30,2025-12-31,42,0,0.0152886173090574,0.012421051792895972,0.0017665983962181359
GLD,2015-01-07,2015-01-09,2,1,0.005891414149803722,,
GLD,2015-01-13,2015-01-15,2,1,0.0033737677523711777,,
GLD,2015-01-23,2016-06-24,358,1,0.007985306821000201,,
GLD,2016-06-28,2016-07-01,3,1,0.01073571682250775,0.01414732907059519,0.0038362613447256687
GLD,2016-07-07,2016-07-08,1,1,0.0037624990436161423,0.013346737245193092,0.004186797607880412
GLD,2016-07-11,2019-06-20,741,1,0.009423926954219777,0.013441007712692674,0.003057302929529781
GLD,2019-06-26,2019-07-17,14,1,0.009165393111100019,0.007869894999122043,0.00455899685027205
GLD,2019-07-19,2019-08-05,11,1,0.014727392803034495,0.012205878803637008,0.002389077154328898
GLD,2019-08-09,2019-08-12,1,1,0.0033161732510502057,0.010121129199904863,0.0029767241311014696
GLD,2019-08-13,2019-08-14,1,1,0.005959518154781009,0.010377103848858912,0.002854780441092749
GLD,2019-08-16,2019-08-23,5,1,0.006402214255277104,0.009550186837099255,0.0021489010993368633
GLD,2019-08-28,2019-09-03,3,1,0.0028165394070235918,0.00993318051670377,0.003462381900487931
GLD,2019-09-05,2020-01-06,84,1,0.024001119491110137,0.010123644865562765,0.001428423822569327
GLD,2020-01-08,2020-01-24,11,1,0.007501524641443724,0.004845845852052459,0.0030944537088352327
GLD,2020-01-28,2020-01-31,3,1,0.00892678556962474,0.00585031807677663,0.001733942117239042
GLD,2020-02-03,2020-02-18,10,1,0.006495688802043552,0.006113917711521362,0.001436940994158063
GLD,2020-02-25,2020-03-05,7,1,0.01787426069312775,0.008032038734589544,0.0016818907218733607
GLD,2020-03-10,2020-04-09,22,1,0.021101336306771572,0.014357439520460235,0.0021082051745312407
GLD,2020-04-15,2020-04-23,6,1,0.005101958505246405,0.02021810404592708,0.006351495007079289
GLD,2020-04-24,2020-05-15,15,1,0.0042855207783533324,0.014621320017812037,0.0034416440287029413
GLD,2020-05-18,2020-05-19,1,1,0.007564144999551349,0.00950724947489701,0.0012214467684244375
GLD,2020-05-21,2020-06-22,21,1,0.014576337597639108,0.009152243741500076,0.00015286208903605197
GLD,2020-06-24,2020-06-26,2,1,0.0034839130582626737,0.009172610689300193,0.0014602029779390677
GLD,2020-07-01,2020-07-06,2,1,0.004481089931769862,0.00902191721416105,0.0011629765043321982
GLD,2020-07-09,2020-07-14,3,1,0.0027044004055613797,0.005366394286781141,0.002409604195231095
GLD,2020-07-16,2020-07-20,2,1,0.0094516886519002,0.004927516062052324,0.0018648296811789571
GLD,2020-07-30,2020-07-31,1,1,0.007400261112960874,0.007160822462763799,0.004448744149329254
GLD,2020-08-07,2024-03-04,897,1,0.015885305280057438,0.009160587370729268,0.005602787259742046
GLD,2024-03-12,2024-03-20,6,1,0.010940627296372215,0.00745829926527691,0.002997843438113371
GLD,2024-03-21,2024-03-27,4,1,0.0010386361790747035,0.006943392884691567,0.003545096538031575
GLD,2024-04-04,2024-04-05,1,1,0.005734705223284314,0.007109793691086728,0.0033405635017901398
GLD,2024-04-10,2024-04-11,1,1,0.009463856185613817,0.008113539659765289,0.0031049297894318443
GLD,2024-04-12,2024-04-15,1,1,0.013239324939518479,0.009023492135243085,0.0035781220202111908
GLD,2024-04-17,2024-05-17,22,1,0.00736825275209304,0.009624698518738801,0.004442609780205077
GLD,2024-05-21,2024-07-16,37,1,0.0014695486045709508,0.008928791896562427,0.0018755511890532206
GLD,2024-07-17,2024-08-12,18,1,0.004643206403117305,0.009434875183636149,0.0024730997906427907
GLD,2024-08-13,2024-08-16,3,1,0.001532358906807754,0.010844902144774578,0.0008915189615245127
GLD,2024-08-19,2024-08-20,1,1,0.0016380226467286212,0.010170236976772327,0.0020759294808917216
GLD,2024-08-21,2024-08-26,3,1,0.0013336178629830976,0.010192060343790986,0.0020046234477567476
GLD,2024-08-28,2024-09-12,10,1,0.0070268623074565915,0.00988957660189363,0.0019353428589774565
GLD,2024-09-16,2024-09-19,3,1,8.37481744817051e-05,0.008344634084638234,0.002404118145416867
GLD,2024-09-25,2024-09-26,1,1,0.0013817677350320915,0.00795239464752376,0.002582166600974339
GLD,2024-09-27,2024-10-16,13,1,0.00793583079190077,0.00802928951255009,0.002651459659869159
GLD,2024-10-21,2024-10-22,1,1,0.00019900127714235244,0.006542058029233327,0.001739233711465391
GLD,2024-10-23,2024-10-29,4,1,0.012050555849465037,0.006955678065820599,0.0009199418640497126
GLD,2024-10-31,2025-01-30,60,1,0.015495166963743822,0.007510251996965613,0.001497846061825975
GLD,2025-02-06,2025-02-10,2,1,0.002650256290805836,0.007090755608848812,0.003806886160574629
GLD,2025-02-11,2025-02-13,2,1,0.003651602215523676,0.007728556836818283,0.003544434880814969
GLD,2025-02-14,2025-02-18,1,1,0.014871773334245346,0.008305276307712842,0.00321976668388414
GLD,2025-02-21,2025-02-24,1,1,0.0009225433006418109,0.008205229174187543,0.0029587235383621586
GLD,2025-02-25,2025-03-13,12,1,0.013188334192659749,0.008884998101421255,0.0023565916977153372
GLD,2025-03-20,2025-03-27,5,1,0.0012805854303335905,0.00843886667360765,0.0017094956657130545
GLD,2025-04-01,2025-04-02,1,1,0.001978230357606602,0.007432912593848026,0.003580569994154484
GLD,2025-04-03,2025-04-10,5,1,0.006038278082531112,0.007621589495676532,0.0028783699894709656
GLD,2025-04-14,2025-04-16,2,1,0.005705977012200681,0.01389907970797733,0.0034996575228592756
GLD,2025-04-17,2025-04-21,1,1,0.004390692094044601,0.015274809261321107,0.00405862696628478
GLD,2025-04-22,2025-06-13,37,1,0.014195668551963674,0.016573713588725364,0.00527449444845322
GLD,2025-06-16,2025-08-29,52,1,0.014259096537298474,0.012504389918153124,0.0021781614143029653
GLD,2025-09-04,2025-09-05,1,1,0.004418882618094484,0.008117432044893718,0.0023192597801146224
GLD,2025-09-09,2025-09-10,1,1,0.00226990546860932,0.008555342615069517,0.003093225097907966
GLD,2025-09-11,2025-09-12,1,1,0.0014913797810191438,0.007569036568590017,0.003925614273223937
GLD,2025-09-17,2025-09-22,3,1,0.007715171664187115,0.007672567434855604,0.004443285790407321
GLD,2025-09-24,2025-09-26,2,1,0.009063049726670977,0.008212156986973633,0.004887583883778313
GLD,2025-10-02,2025-10-03,1,1,0.0034828251513257186,0.007599307405233925,0.0037183665715344585
GLD,2025-10-09,2025-10-13,2,1,0.01845284808606498,0.009496458984877772,0.004103254423955284
GLD,2025-10-17,2025-10-20,1,1,0.01881705581367359,0.011927850106060072,0.007027336101395794
GLD,2025-10-21,2025-12-22,43,1,0.06426889269192743,0.020963002390531577,0.004247250714689932
GLD,2025-12-24,2025-12-26,1,1,0.004134082564786633,0.006951067133311844,0.0038169500981105973
GLD,2025-12-29,2025-12-31,2,0,0.04352830187421835,0.012746380152751037,0.0018861990381708275
VOO,2015-01-05,2015-01-08,3,1,0.01756859147719096,,
VOO,2015-01-09,2015-01-22,8,1,0.008421418332762868,,
VOO,2015-01-23,2015-02-10,12,1,0.0054998661567334526,,
VOO,2015-02-19,2015-02-20,1,1,0.0006742362019391714,0.008716198651869341,0.0018527361987187958
VOO,2015-02-23,2015-02-24,1,1,0.00025823124024584534,0.00819213769494837,0.0011569165610536363
VOO,2015-02-25,2015-03-02,3,1,0.0010808676959746387,0.008074171169287152,0.0014143608767413598
VOO,2015-03-03,2015-04-23,36,1,0.0042677924280610565,0.005793770017055396,0.002693782164547247
VOO,2015-04-27,2015-05-14,13,1,0.003969517072485433,0.005724928690571988,0.001266251897137238
VOO,2015-05-19,2015-05-21,2,1,0.0005121215945894905,0.006227571392071673,0.0007126549001227697
VOO,2015-05-22,2015-07-17,38,1,0.0021975352465765613,0.006185519951333684,0.00040901563336808176
VOO,2015-07-21,2016-04-18,187,1,0.003950310514595941,0.008214758461805572,0.0003006095073082577
VOO,2016-04-21,2016-05-27,26,1,0.005553329043826645,0.006518223034898371,0.000999529312849571
VOO,2016-05-31,2016-06-01,1,1,0.0011933331667738543,0.006883310389328162,0.0008282665169997361
VOO,2016-06-03,2016-06-06,1,1,0.002894213260930144,0.006243012388829957,0.001232707839597309
VOO,2016-06-09,2016-07-08,20,1,0.0015398601877679573,0.005791393493122521,0.0008271573704007115
VOO,2016-07-13,2016-07-14,1,1,0.00035481681342104833,0.012385845364201077,0.0016940955406186033
VOO,2016-07-15,2016-07-18,1,1,0.0015129954059858938,0.0123840263324877,0.0020735895058554875
VOO,2016-07-19,2016-07-20,1,1,0.001108009455905806,0.012334601195371546,0.002180182271797178
VOO,2016-07-21,2016-07-22,1,1,0.0037657600971278803,0.012368750591268487,0.0017526766898162207
VOO,2016-07-25,2016-08-05,9,1,0.0024082071917197654,0.012137731467977756,0.0013257929827564334
VOO,2016-08-08,2016-08-09,1,1,0.0004996155596353308,0.0035671094979862913,0.001180777604852609
VOO,2016-08-10,2016-08-11,1,1,0.0025474608588444,0.003331504349556755,0.0005902662336748675
VOO,2016-08-12,2016-08-15,1,1,0.0009964732128841902,0.0032765649735902657,0.0005158705078844564
VOO,2016-08-16,2016-11-15,64,1,0.005172920801863877,0.0034823957614782183,0.0003416770712470148
VOO,2016-11-16,2016-11-17,1,1,0.0016963507658173114,0.0064430450986834335,0.0009301333064878818
VOO,2016-11-18,2016-11-21,1,1,0.0017909363580258491,0.006489049164474013,0.0010169844144490476
VOO,2016-11-28,2016-12-06,6,1,0.004717541101007202,0.006588639639107392,0.0016237397251833365
VOO,2016-12-12,2016-12-13,1,1,0.0011059553124985234,0.004357756332657091,0.002020186544195671
VOO,2016-12-14,2017-01-04,13,1,0.008269946468885413,0.004953791864646438,0.002030451718442711
VOO,2017-01-05,2017-01-06,1,1,0.0007692673550310162,0.004993283606565255,0.001430800887515482
VOO,2017-01-09,2017-01-24,10,1,0.003164180374965419,0.00439212864092666,0.000699226674138515
VOO,2017-01-26,2017-02-09,10,1,0.0007597330526434866,0.004168814991479552,0.0007660254679053733
VOO,2017-02-16,2017-02-17,1,1,0.0007878388180748136,0.0038654624170585063,0.0016524116458988328
VOO,2017-02-22,2017-02-23,1,1,0.0004605600003925924,0.003698032989612501,0.0020994949719754406
VOO,2017-02-28,2017-03-01,1,1,0.002939753646980312,0.0033060152978979717,0.0015201178796137725
VOO,2017-03-02,2017-05-02,42,1,0.005859674011572223,0.004252240200458863,0.002201976684329498
VOO,2017-05-03,2017-05-05,2,1,0.0010036664830870175,0.004450197818681395,0.0006348411736713811
VOO,2017-05-09,2017-05-10,1,1,0.0012724530651262746,0.004420364098196956,0.000848141120195745
VOO,2017-05-11,2017-05-15,2,1,0.002043809705599735,0.004448393495165017,0.0008659432074508179
VOO,2017-05-16,2017-05-24,6,1,0.00018122492176940328,0.0037093100893854977,0.001123275629139735
VOO,2017-05-30,2017-06-01,2,1,0.0009466401166606645,0.004931050130655764,0.000674814121887329
VOO,2017-06-05,2017-06-13,6,1,0.0006696241602287005,0.005180331082565161,0.001025206786209157
VOO,2017-06-14,2017-06-19,3,1,0.0010692534711768617,0.005145495939040903,0.0008008412541282268
VOO,2017-06-20,2017-07-14,17,1,0.006557224788190632,0.003573386838102215,0.001184806533356687
VOO,2017-07-21,2017-07-25,2,1,0.0007049692735125706,0.0047385936503235495,0.0007728206047129304
VOO,2017-07-27,2017-08-07,7,1,0.0011881054757123186,0.004326281807003289,0.0011398734601895048
VOO,2017-08-08,2017-09-01,18,1,0.001977150233324413,0.002404005550580225,0.0009762299121015108
VOO,2017-09-05,2017-09-11,4,1,0.007378782879103199,0.006278748370164962,-0.0002626508779417572
VOO,2017-09-14,2017-09-15,1,1,0.0003479302247177593,0.005615231805597866,0.0006930738705543849
VOO,2017-09-21,2017-09-28,5,1,0.0028294259075095076,0.003734751256423019,0.0010123788264379643
VOO,2017-10-06,2017-10-11,3,1,0.0009404825575139483,0.003005939894640682,0.0016768435682645547
VOO,2017-10-12,2017-10-16,2,1,0.0015366969923053795,0.0021934889961751683,0.001070975225640673
VOO,2017-10-23,2017-10-27,4,1,0.003641498359639069,0.002387149191533856,0.0012840331006762056
VOO,2017-10-30,2017-11-03,4,1,0.0036330315014084865,0.00320600303966939,0.001040966489808406
VOO,2017-11-07,2017-11-08,1,1,0.00042036488997606886,0.0028899941568764132,0.0008938523127518213
VOO,2017-11-09,2017-11-21,8,1,0.0036128121963992696,0.003022072810259295,0.0005939629093227229
VOO,2017-11-22,2017-11-24,1,1,0.0007119208138198412,0.003838989879640175,0.0006004626160370953
VOO,2017-11-27,2017-11-28,1,1,0.0002929115407145678,0.003653077476341029,0.0008704468797026415
VOO,2017-11-29,2017-11-30,1,1,0.0003727123780753756,0.00367427729495113,0.0010917546681339923
VOO,2017-12-01,2017-12-08,5,1,0.0018493575014941323,0.004062643256983196,0.0012634371319690358
VOO,2017-12-13,2017-12-15,2,1,0.0002449824464426592,0.004193099290394213,0.0015243723704718563
VOO,2017-12-19,2018-01-02,8,1,0.0036340694898272467,0.004165518192391865,0.0019398872231372447
VOO,2018-01-10,2018-01-11,1,1,0.0017043556776650617,0.0036586726010650133,0.0017619339677798476
VOO,2018-01-16,2018-01-17,1,1,0.0036412800918731803,0.0041473150066717555,0.002028840394258492
VOO,2018-01-18,2018-01-19,1,1,0.0013620784918379992,0.004100921722745967,0.0022126282999611396
VOO,2018-01-24,2018-01-26,2,1,0.0004994242868634565,0.003983110493633714,0.002698216266787418
VOO,2018-01-29,2018-07-25,123,1,0.006910505830398318,0.004818325412332582,0.0029789380778054717
VOO,2018-07-26,2018-08-06,7,1,0.002949501859465669,0.005249159372360834,0.002025066522346483
VOO,2018-08-08,2018-08-20,8,1,0.0005335092705540804,0.004601798590578622,0.0011189436298939769
VOO,2018-08-22,2018-08-24,2,1,0.00030413930709137483,0.0049896577969256095,0.0007760160166013734
VOO,2018-08-30,2018-09-20,14,1,0.004069956769157943,0.004521234730324722,0.0015663077935976154
VOO,2018-09-21,2019-04-12,139,1,0.0007044266122237727,0.003981159734654167,0.0011858596889479556
VOO,2019-04-15,2019-04-16,1,1,0.0006753011413852131,0.006561553158997056,0.0014348806929989012
VOO,2019-04-17,2019-04-22,2,1,0.002439424244224471,0.006592773026157539,0.0011677901570018455
VOO,2019-04-24,2019-04-26,2,1,0.001970948436214372,0.004282914120628644,0.0022043360088663056
VOO,2019-05-01,2019-05-03,2,1,0.007296386502588363,0.003633873472954586,0.0009890830312262347
VOO,2019-05-06,2019-06-20,32,1,0.0039623686377370584,0.004277185474845803,0.0009368224530399127
VOO,2019-06-21,2019-07-01,6,1,0.0011773957774249121,0.008185612349658136,0.0016239848249350573
VOO,2019-07-05,2019-07-11,4,1,0.0012758193313101682,0.005027291795923486,0.0027665216732288573
VOO,2019-07-16,2019-07-24,6,1,0.003258889643751946,0.004926114631347094,0.001947836756410012
VOO,2019-07-25,2019-07-26,1,1,0.004878058913041824,0.0045332324729637575,0.0014780883154238188
VOO,2019-07-29,2019-10-25,63,1,0.0018024924258135603,0.0047076098102467835,0.0016109191263223752
VOO,2019-10-29,2019-10-30,1,1,0.0006460082133690787,0.00848752439994906,0.0010144935162377188
VOO,2019-10-31,2019-11-01,1,1,0.0032207939297685577,0.00669211504183761,0.002451970340470616
VOO,2019-11-05,2019-11-07,2,1,0.0012748036696845226,0.0061489818816296655,0.0022035267999936177
VOO,2019-11-11,2019-11-12,1,1,0.0019380181238722377,0.0039976329186171295,0.0019071237600468843
VOO,2019-11-19,2019-11-25,4,1,0.000488385490805694,0.0033002893736030323,0.0018420309538510042
VOO,2019-11-29,2019-12-12,9,1,0.0038302286785948923,0.003671682941133361,0.0015424670106954238
VOO,2019-12-30,2020-01-02,2,1,0.0054940272225475605,0.004860744081562864,0.0010901291053321337
VOO,2020-01-03,2020-01-09,4,1,0.007305081804777412,0.004492365690071986,0.002190950011172715
VOO,2020-01-10,2020-01-13,1,1,0.0028657068479434385,0.004400089197972366,0.002049873574343259
VOO,2020-01-14,2020-01-15,1,1,0.001327791616748163,0.004314123660450952,0.0017598268970130666
VOO,2020-01-21,2020-02-05,11,1,0.0020654521722985883,0.00445463042331783,0.001958347904626301
VOO,2020-02-07,2020-02-10,1,1,0.005083181365400905,0.00839513990396479,0.0011475427167310433
VOO,2020-02-13,2020-02-14,1,1,0.0009674617006799388,0.008342674438441385,0.0013914065484434386
VOO,2020-02-18,2020-02-19,1,1,0.0027395934028462345,0.00822803180140297,0.0008383552230750883
VOO,2020-02-20,2020-08-10,119,1,0.003923778047569238,0.008299281277601652,0.0008172962202537917
VOO,2020-08-11,2020-08-12,1,1,0.008075481155256635,0.006883635249452917,0.002672110354595961
VOO,2020-08-13,2020-08-17,2,1,0.0017093806811101133,0.00682157633826242,0.0021848561533996664
VOO,2020-08-19,2020-08-21,2,1,0.004242295371493954,0.006747621141244109,0.0017547941744973487
VOO,2020-08-31,2020-09-01,1,1,0.0035073656841293375,0.005098742297282609,0.003208952840667818
VOO,2020-09-03,2020-11-11,48,1,0.03461701934260623,0.010256971278581545,0.0018682457901601124
VOO,2020-11-12,2020-11-13,1,1,0.009248747418457841,0.01361424426635869,0.0007332476986033982
VOO,2020-11-17,2020-11-24,5,1,0.004985363202644033,0.013604899596430447,0.002533838820790676
VOO,2020-11-25,2020-11-27,1,1,0.0016480432665038844,0.013594037824006667,0.0033171329656572286
VOO,2020-11-30,2020-12-01,1,1,0.00448921027005441,0.010511878096925277,0.004408067558225424
VOO,2020-12-03,2020-12-04,1,1,0.0002967189818421445,0.009511946552265171,0.00417025909161328
VOO,2020-12-07,2020-12-08,1,1,0.0018539847877726346,0.007899036770455833,0.00250628219514798
VOO,2020-12-09,2020-12-16,5,1,0.008878068519384726,0.00793117453344683,0.0016351083245990535
VOO,2020-12-18,2020-12-28,5,1,0.004005370521742917,0.006553617972913509,0.0018994402368052517
VOO,2020-12-29,2020-12-31,2,1,0.002104456360849507,0.005686654773089397,0.0012164890408830943
VOO,2021-01-04,2021-01-07,3,1,0.01355838194364432,0.006105603971924178,0.0004789005274993431
VOO,2021-01-11,2021-01-20,6,1,0.00653504716690261,0.0066979669738779415,0.0017218348862107233
VOO,2021-01-22,2021-01-25,1,1,0.003568079227321109,0.006864842518971186,0.0018899485787050743
VOO,2021-01-26,2021-02-04,7,1,0.0014996919352951487,0.006862670141329257,0.002067502138274326
VOO,2021-02-09,2021-02-11,2,1,0.0008077014017787284,0.010268967646485636,0.0011227123990119419
VOO,2021-02-16,2021-03-11,17,1,0.0009417359843441175,0.010103273880000561,0.0017287132879508008
VOO,2021-03-16,2021-03-17,1,1,0.0011249603949147024,0.01124287210281027,0.00039403677964386293
VOO,2021-03-18,2021-03-26,6,1,0.014703019307162415,0.011747573034580565,-0.00012158921740479645
VOO,2021-03-29,2021-03-31,2,1,0.000604413923327037,0.01069704503970638,0.002063610315368812
VOO,2021-04-06,2021-04-07,1,1,0.0005622509273147415,0.007881429824133184,0.002866944016773201
VOO,2021-04-14,2021-04-15,1,1,0.0032152250971115934,0.0071765100249717665,0.0019336066562607376
VOO,2021-04-19,2021-04-26,5,1,0.004926584771353824,0.006487541470556488,0.002977010698988166
VOO,2021-04-27,2021-04-29,2,1,0.00031249239580491764,0.006306086490762526,0.0025135139291414784
VOO,2021-04-30,2021-05-07,5,1,0.0066038883340048815,0.006585050225563732,0.0024545061248464526
VOO,2021-05-10,2021-06-04,18,1,0.009792964639171713,0.006498626977406125,0.0007469638195599769
VOO,2021-06-07,2021-06-10,3,1,0.0008495120464876443,0.00858370332391187,0.00035586214204081864
VOO,2021-06-15,2021-06-24,7,1,0.002096833925598039,0.004660473818378736,0.0008991898893546588
VOO,2021-07-06,2021-07-07,1,1,0.0018808351166765826,0.005374183339624924,0.0013116622636338737
VOO,2021-07-08,2021-07-09,1,1,0.007962553897618047,0.005753400113213997,0.0011277136803633635
VOO,2021-07-13,2021-07-23,8,1,0.0033845274679896098,0.006143797680284414,0.001410606330673775
VOO,2021-07-27,2021-08-03,5,1,0.004440058286591425,0.006948949237892875,0.0013692461988961465
VOO,2021-08-04,2021-08-05,1,1,0.004783128390821019,0.0071847647349414885,0.0006700712531883639
VOO,2021-08-09,2021-08-10,1,1,0.0009586416110188632,0.006662240462203847,0.0007200490448395506
VOO,2021-08-17,2021-08-23,4,1,0.006594665941556514,0.005249291376072469,0.002092470518217735
VOO,2021-08-26,2021-08-27,1,1,0.005840423398834955,0.005156434137804813,0.000799516643627991
VOO,2021-08-31,2021-09-02,2,1,0.00170780157668,0.005264671282459924,0.0014822053416529966
VOO,2021-09-03,2021-10-20,32,1,0.00038367063298756993,0.004762721825851736,0.0012051155106895953
VOO,2021-10-22,2021-10-25,1,1,0.0010074335767241258,0.008779585378500473,0.0010571216291448012
VOO,2021-10-27,2021-10-28,1,1,0.004342299159051882,0.007400867422632999,0.0021589037735003573
VOO,2021-11-09,2021-11-16,5,1,0.0035017769349292294,0.004681701550063279,0.003465223511654852
VOO,2021-11-17,2021-11-18,1,1,0.0024106699379340558,0.004133357195648092,0.0018029349459422446
VOO,2021-11-19,2021-12-10,14,1,0.0018754743247052317,0.004196276631698835,0.0015768503526267855
VOO,2021-12-13,2021-12-23,8,1,0.00887124257793288,0.010786400501963405,0.00029059505242648047
VOO,2021-12-28,2021-12-29,1,1,0.0007520077564800228,0.012046706695510724,0.0019826464807292657
VOO,2021-12-30,2022-01-03,2,1,0.0028245264686215035,0.010885389957131916,0.002254178821114882
VOO,2022-01-04,2023-12-13,488,1,0.00040978189028434105,0.009829452831625776,0.0026483184646013784
VOO,2023-12-15,2023-12-18,1,1,0.001521609891467362,0.004408917186947197,0.002247971186428435
VOO,2023-12-20,2023-12-26,3,1,0.014434447366462832,0.005742170890230058,0.0016188649248051114
VOO,2023-12-29,2024-01-12,9,1,0.002671306623947172,0.005910937212860658,0.002316143754158766
VOO,2024-01-16,2024-01-19,3,1,0.0034017426287390826,0.00624694845060302,0.0006367052983981422
VOO,2024-01-26,2024-01-29,1,1,0.0006019174409813929,0.005724580225529009,0.0011973558845537642
VOO,2024-01-30,2024-02-02,3,1,0.0007087132789196013,0.005887208461225793,0.001413996857978864
VOO,2024-02-05,2024-02-07,2,1,0.0036542293757732265,0.0072400034472035885,0.0025044839849825275
VOO,2024-02-12,2024-02-15,3,1,0.00045583560910351695,0.006765413222713705,0.002404127239427758
VOO,2024-02-16,2024-02-22,3,1,0.005114839984703085,0.007658087132563282,0.0022407934474038328
VOO,2024-02-26,2024-02-29,3,1,0.0036633907451995434,0.008656692135291971,0.0017275875878838742
VOO,2024-03-04,2024-03-07,3,1,0.0011879063334135015,0.00734523745284985,0.0021947672384432927
VOO,2024-03-08,2024-03-12,2,1,0.0060643124826965135,0.007790776240594313,0.0012960560930023745
VOO,2024-03-13,2024-03-19,4,1,0.001515733468065197,0.008034261618638187,0.0014111902611518724
VOO,2024-03-22,2024-03-27,3,1,0.001306798338851613,0.005808478267583912,0.001422813961982992
VOO,2024-03-28,2024-05-14,32,1,0.0001247961808852051,0.006026403461346107,0.001712626250859996
VOO,2024-05-16,2024-05-20,2,1,0.0019099160853077424,0.007433853067806065,0.00261630112827307
VOO,2024-05-22,2024-06-05,9,1,0.0029069601677067063,0.006543727989504351,0.0022235318648159384
VOO,2024-06-06,2024-06-10,2,1,0.00022380258975621364,0.005432228186165541,0.0015801589372205966
VOO,2024-06-20,2024-07-02,8,1,0.0027762215371660358,0.005255461576234168,0.001511352629599252
VOO,2024-07-11,2024-07-15,2,1,0.008569055207369164,0.00443124276690822,0.001969898093678439
VOO,2024-07-17,2024-09-19,45,1,0.013967907303659734,0.005627276667533482,0.0013759722929925255
VOO,2024-09-20,2024-09-23,1,1,0.0019621773764144923,0.00914458626569203,0.0007863471201675404
VOO,2024-09-25,2024-09-26,1,1,0.0020317312941806223,0.008653461096265516,0.0009350182633519607
VOO,2024-09-27,2024-09-30,1,1,0.0012945040431384725,0.008558113383901046,0.0012715896191382969
